mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_model__optimizer;param_model__neurons;param_model__loss;param_model__kernel_initializer;param_model__dropout_rate;param_model__activation;param_epochs;param_batch_size;params;split0_test_score;split1_test_score;split2_test_score;mean_test_score;std_test_score;rank_test_score
67.54580267270406;0.5376383315248181;0.7687885761260986;0.043853365097383155;adam;4;mae;random_uniform;0.3;tanh;100;32;{'model__optimizer': 'adam', 'model__neurons': 4, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-54258.19625889331;-54401.167396798846;-54239.29761275411;-54299.55375614876;72.26473866323265;82
37.53918671607971;0.9294839791629506;0.7888701756795248;0.0953385820512772;adam;32;mae;normal;0.3;relu;50;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-10298.33609907661;-9289.32871046734;-11124.269345469018;-10237.311385004323;750.3531592038483;30
32.09836673736572;0.8926648136095631;0.768669048945109;0.07251864023832373;sgd;32;mae;random_uniform;0.0;relu;50;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-8826.12209533824;-8986.705960433059;-54242.405713645225;-24018.411256472173;21371.69198581545;33
78.55849091211955;2.665247355115894;0.8436063925425211;0.09683215553715926;adam;4;mse;normal;0.2;tanh;100;32;{'model__optimizer': 'adam', 'model__neurons': 4, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.2, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-54256.088341107665;-54402.30677820754;-54239.79087599874;-54299.39533177132;73.07291426121773;81
42.08157499631246;1.5249185486851728;0.9912927150726318;0.08760533098493108;adam;32;mse;normal;0.2;tanh;50;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.2, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-54091.04716526538;-54235.77464319777;-54073.95300871252;-54133.591605725225;72.59055221997214;65
45.86811645825704;2.4618972041883413;0.7449156443277994;0.02346189302527145;adam;32;mse;normal;0.3;tanh;50;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-54091.757049908934;-54236.39582850051;-54074.20534290444;-54134.11940710463;72.6744585341765;67
39.52171357472738;0.6539662749122234;0.9077552954355875;0.10943234468223757;adam;32;mse;random_uniform;0.0;tanh;50;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-54090.46084629565;-54235.25369320809;-54073.798543540244;-54133.171027681325;72.50315411099825;64
76.32534583409627;2.0546747417336015;0.7429975668589274;0.0969788708827355;adam;32;mae;random_uniform;0.0;tanh;100;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-53860.09785504457;-54002.12495447707;-53841.60735091329;-53901.27672014498;71.70889978090842;52
42.11220518747965;0.26633957900576627;0.7773653666178385;0.10538738680550237;adam;16;mse;random_uniform;0.2;relu;50;32;{'model__optimizer': 'adam', 'model__neurons': 16, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-10289.88274562302;-8466.893242070515;-3848.245107633791;-7535.007031775775;2711.086227141313;18
66.4277663230896;1.7355515644702935;0.9248038132985433;0.08306237463239763;sgd;32;mae;normal;0.0;relu;100;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-54190.373749127684;-54334.570190683124;-568658.2427467429;-225727.7288955179;242488.49896555557;90
